tierDescription|issueSymbolIdentifier|issueName|marketParticipantName|MPID|totalWeeklyShareQuantity|totalWeeklyTradeCount|lastUpdateDate
OTC|SEOAY|STORA ENSO CORP American Depositary Receipts - Sponsored|OTCN OTC LINK NQB IDQS|OTCN|889|6|2025-12-29
OTC|SEOAY|STORA ENSO CORP American Depositary Receipts - Sponsored|OTCX OTC LINK ECN ATS|OTCX|246|7|2025-12-29
OTC|SEOVF|SERNOVA BIOTHERAPEUTICS INC COM (Canada)|OTCN OTC LINK NQB IDQS|OTCN|100950|5|2025-12-29
OTC|SEOVF|SERNOVA BIOTHERAPEUTICS INC COM (Canada)|OTCX OTC LINK ECN ATS|OTCX|5000|1|2025-12-29
OTC|SEUSF|Sintana Energy, Inc.  Ordinary Shares|OTCN OTC LINK NQB IDQS|OTCN|12500|2|2025-12-29
OTC|SEUSF|Sintana Energy, Inc.  Ordinary Shares|OTCX OTC LINK ECN ATS|OTCX|10000|2|2025-12-29
OTC|SFES|SAFEGUARD SCIENTIFICS INC COM PAR $|OTCN OTC LINK NQB IDQS|OTCN|49736|5|2025-12-29
OTC|SFGYY|SONY FINL GROUP INC American Depositary Receipts - Unsponsored|OTCN OTC LINK NQB IDQS|OTCN|123122|650|2025-12-29
OTC|SFGYY|SONY FINL GROUP INC American Depositary Receipts - Unsponsored|OTCX OTC LINK ECN ATS|OTCX|118052|981|2025-12-29
OTC|SFHOY|S F HLDG CO LTD American Depositary Receipts - Unsponsored|ARCA GLOBAL OTC|ARCA|421|6|2025-12-29
OTC|SFHOY|S F HLDG CO LTD American Depositary Receipts - Unsponsored|OTCN OTC LINK NQB IDQS|OTCN|14641|66|2025-12-29
OTC|SFHOY|S F HLDG CO LTD American Depositary Receipts - Unsponsored|OTCX OTC LINK ECN ATS|OTCX|17640|60|2025-12-29
OTC|SFIO|Starfleet Innotech, Inc. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|22921|1|2025-12-29
OTC|SFRX|Seafarer Exploration Corp. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|38000|3|2025-12-29
OTC|SFTBY|Softbank Group American Depositary Receipts - Unsponsored|ARCA GLOBAL OTC|ARCA|439895|3522|2025-12-29
OTC|SFTBY|Softbank Group American Depositary Receipts - Unsponsored|OTCN OTC LINK NQB IDQS|OTCN|263856|1651|2025-12-29
OTC|SFTBY|Softbank Group American Depositary Receipts - Unsponsored|OTCX OTC LINK ECN ATS|OTCX|539622|4107|2025-12-29
OTC|SGAMY|Sega Sammy Holdings Inc Sponsored ADR (Japan)|ARCA GLOBAL OTC|ARCA|2622|13|2025-12-29
OTC|SGAMY|Sega Sammy Holdings Inc Sponsored ADR (Japan)|OTCN OTC LINK NQB IDQS|OTCN|14|1|2025-12-29
OTC|SGAPY|Singapore Telecommunications Limited Sponsored ADR New 2006 (Singapore)|ARCA GLOBAL OTC|ARCA|19230|104|2025-12-29
OTC|SGAPY|Singapore Telecommunications Limited Sponsored ADR New 2006 (Singapore)|OTCN OTC LINK NQB IDQS|OTCN|9922|74|2025-12-29
OTC|SGAPY|Singapore Telecommunications Limited Sponsored ADR New 2006 (Singapore)|OTCX OTC LINK ECN ATS|OTCX|7188|53|2025-12-29
OTC|SGBLY|Standard Bank Group Limited Sponsored ADR (South Africa)|ARCA GLOBAL OTC|ARCA|3165|19|2025-12-29
OTC|SGBLY|Standard Bank Group Limited Sponsored ADR (South Africa)|OTCN OTC LINK NQB IDQS|OTCN|1975|19|2025-12-29
OTC|SGBLY|Standard Bank Group Limited Sponsored ADR (South Africa)|OTCX OTC LINK ECN ATS|OTCX|3726|27|2025-12-29
OTC|SGIOY|Shionogi & Co Ltd Unsponsored ADR (Japan)|ARCA GLOBAL OTC|ARCA|19433|42|2025-12-29
OTC|SGIOY|Shionogi & Co Ltd Unsponsored ADR (Japan)|OTCN OTC LINK NQB IDQS|OTCN|3718|23|2025-12-29
OTC|SGIOY|Shionogi & Co Ltd Unsponsored ADR (Japan)|OTCX OTC LINK ECN ATS|OTCX|7364|31|2025-12-29
OTC|SGPTF|SAGE POTASH CORP COM (Canada)|OTCN OTC LINK NQB IDQS|OTCN|30|1|2025-12-29
OTC|SGPYY|Sage Group Plc Unsponsored ADR (UK)|ARCA GLOBAL OTC|ARCA|15806|137|2025-12-29
OTC|SGPYY|Sage Group Plc Unsponsored ADR (UK)|OTCN OTC LINK NQB IDQS|OTCN|7950|64|2025-12-29
OTC|SGPYY|Sage Group Plc Unsponsored ADR (UK)|OTCX OTC LINK ECN ATS|OTCX|13037|142|2025-12-29
OTC|SGSOY|SGS SA ADR (Switzerland)|ARCA GLOBAL OTC|ARCA|13912|25|2025-12-29
OTC|SGSOY|SGS SA ADR (Switzerland)|OTCN OTC LINK NQB IDQS|OTCN|10692|17|2025-12-29
OTC|SGSOY|SGS SA ADR (Switzerland)|OTCX OTC LINK ECN ATS|OTCX|9226|25|2025-12-29
OTC|SGTM|SUSTAINABLE GREEN TEAM LTD Common Stock|OTCN OTC LINK NQB IDQS|OTCN|18|1|2025-12-29
OTC|SHASF|Shamaran Petroleum Corporation Ordinary Shares (Canada)|OTCN OTC LINK NQB IDQS|OTCN|19321|2|2025-12-29
OTC|SHECY|Shin-Etsu Chemical Co Ltd Unsponsored ADR (Japan)|ARCA GLOBAL OTC|ARCA|86668|564|2025-12-29
OTC|SHECY|Shin-Etsu Chemical Co Ltd Unsponsored ADR (Japan)|OTCN OTC LINK NQB IDQS|OTCN|74851|303|2025-12-29
OTC|SHECY|Shin-Etsu Chemical Co Ltd Unsponsored ADR (Japan)|OTCX OTC LINK ECN ATS|OTCX|67453|376|2025-12-29
OTC|SHGDF|Star Diamond Corporation Ordinary Shares|OTCN OTC LINK NQB IDQS|OTCN|70500|3|2025-12-29
OTC|SHTDY|Sinopharm Group Co. Ltd Unsponsored ADR (China)|ARCA GLOBAL OTC|ARCA|14235|114|2025-12-29
OTC|SHTDY|Sinopharm Group Co. Ltd Unsponsored ADR (China)|OTCN OTC LINK NQB IDQS|OTCN|4300|35|2025-12-29
OTC|SHTDY|Sinopharm Group Co. Ltd Unsponsored ADR (China)|OTCX OTC LINK ECN ATS|OTCX|4622|42|2025-12-29
OTC|SHVLF|Starcore International Mines Ltd Ordinary Shares (Canada)|OTCN OTC LINK NQB IDQS|OTCN|40000|3|2025-12-29
OTC|SHZHY|SHENZHOU INTL GROUP HLDGS LTD American Depositary Receipts - Unsponsored|ARCA GLOBAL OTC|ARCA|1410|11|2025-12-29
OTC|SHZHY|SHENZHOU INTL GROUP HLDGS LTD American Depositary Receipts - Unsponsored|OTCN OTC LINK NQB IDQS|OTCN|1158|13|2025-12-29
OTC|SHZHY|SHENZHOU INTL GROUP HLDGS LTD American Depositary Receipts - Unsponsored|OTCX OTC LINK ECN ATS|OTCX|1002|13|2025-12-29
OTC|SICNF|Sokoman Minerals Corp Common Shares|OTCN OTC LINK NQB IDQS|OTCN|55500|4|2025-12-29
OTC|SICPQ|Silvergate Capital Corporation Class A Common Stock|OTCX OTC LINK ECN ATS|OTCX|2522|13|2025-12-29
OTC|SIEGY|Siemens AG American Depositary Shares|ARCA GLOBAL OTC|ARCA|73187|853|2025-12-29
OTC|SIEGY|Siemens AG American Depositary Shares|OTCN OTC LINK NQB IDQS|OTCN|22538|232|2025-12-29
OTC|SIEGY|Siemens AG American Depositary Shares|OTCX OTC LINK ECN ATS|OTCX|22907|330|2025-12-29
OTC|SIGCY|SIG Group AG American Depositary Receipts - Unsponsored|ARCA GLOBAL OTC|ARCA|2800|4|2025-12-29
OTC|SIGCY|SIG Group AG American Depositary Receipts - Unsponsored|OTCN OTC LINK NQB IDQS|OTCN|9415|17|2025-12-29
OTC|SIGCY|SIG Group AG American Depositary Receipts - Unsponsored|OTCX OTC LINK ECN ATS|OTCX|2907|10|2025-12-29
OTC|SIGL|Signal Advance, Inc. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|21900|7|2025-12-29
OTC|SILEF|SILVER ELEPHANT MNG CORP Common Shares|ARCA GLOBAL OTC|ARCA|800|1|2025-12-29
OTC|SILXY|Silex Systems Ltd American Depositary Shares|ARCA GLOBAL OTC|ARCA|3|1|2025-12-29
OTC|SILXY|Silex Systems Ltd American Depositary Shares|OTCN OTC LINK NQB IDQS|OTCN|285|3|2025-12-29
OTC|SILXY|Silex Systems Ltd American Depositary Shares|OTCX OTC LINK ECN ATS|OTCX|41|3|2025-12-29
OTC|SINGY|Singapore Airlines Ltd Unsponsored ADR (Singapore)|ARCA GLOBAL OTC|ARCA|1100|4|2025-12-29
OTC|SINGY|Singapore Airlines Ltd Unsponsored ADR (Singapore)|OTCN OTC LINK NQB IDQS|OTCN|3710|25|2025-12-29
OTC|SINGY|Singapore Airlines Ltd Unsponsored ADR (Singapore)|OTCX OTC LINK ECN ATS|OTCX|893|9|2025-12-29
OTC|SIOLY|Sino-Ocean Group Holdings Ltd American Depositary Receipts - Unsponsored|OTCN OTC LINK NQB IDQS|OTCN|109|4|2025-12-29
OTC|SIREF|Sirios Resources, Inc. Ordinary Shares (Canada)|OTCN OTC LINK NQB IDQS|OTCN|89000|2|2025-12-29
OTC|SISI|SHINECO INC COM PAR $0.001|OTCX OTC LINK ECN ATS|OTCX|100|1|2025-12-29
OTC|SISXF|Savaria Corporation Ordinary Shares (Canada)|OTCX OTC LINK ECN ATS|OTCX|100|1|2025-12-29
OTC|SITKF|Sitka Gold Corporation Ordinary Shares (Canada)|OTCN OTC LINK NQB IDQS|OTCN|2000|1|2025-12-29
OTC|SITKF|Sitka Gold Corporation Ordinary Shares (Canada)|OTCX OTC LINK ECN ATS|OTCX|400|4|2025-12-29
OTC|SKBSY|Skanska AB Sponsored ADR (Sweden)|ARCA GLOBAL OTC|ARCA|780|12|2025-12-29
OTC|SKBSY|Skanska AB Sponsored ADR (Sweden)|OTCN OTC LINK NQB IDQS|OTCN|1112|14|2025-12-29
OTC|SKFRY|SKF AB American Depositary Shares|ARCA GLOBAL OTC|ARCA|6580|55|2025-12-29
OTC|SKFRY|SKF AB American Depositary Shares|OTCN OTC LINK NQB IDQS|OTCN|2493|42|2025-12-29
OTC|SKFRY|SKF AB American Depositary Shares|OTCX OTC LINK ECN ATS|OTCX|698|7|2025-12-29
OTC|SKHHY|Sonic Healthcare Ltd American Depositary Receipts - Sponsored|ARCA GLOBAL OTC|ARCA|3677|22|2025-12-29
OTC|SKHHY|Sonic Healthcare Ltd American Depositary Receipts - Sponsored|OTCN OTC LINK NQB IDQS|OTCN|6961|26|2025-12-29
OTC|SKHHY|Sonic Healthcare Ltd American Depositary Receipts - Sponsored|OTCX OTC LINK ECN ATS|OTCX|4284|34|2025-12-29
OTC|SKHRF|Stakeholder Gold Corp. Common Shares|OTCN OTC LINK NQB IDQS|OTCN|1500|1|2025-12-29
OTC|SKHSY|Sekisui House Ltd American Depositary Shares|ARCA GLOBAL OTC|ARCA|6499|52|2025-12-29
OTC|SKHSY|Sekisui House Ltd American Depositary Shares|OTCN OTC LINK NQB IDQS|OTCN|2765|26|2025-12-29
OTC|SKHSY|Sekisui House Ltd American Depositary Shares|OTCX OTC LINK ECN ATS|OTCX|2834|27|2025-12-29
OTC|SKLTY|Seek Ltd Unsponsored ADR (Austrailia)|ARCA GLOBAL OTC|ARCA|4882|21|2025-12-29
OTC|SKLTY|Seek Ltd Unsponsored ADR (Austrailia)|OTCN OTC LINK NQB IDQS|OTCN|482|5|2025-12-29
OTC|SKLTY|Seek Ltd Unsponsored ADR (Austrailia)|OTCX OTC LINK ECN ATS|OTCX|92|1|2025-12-29
OTC|SKYC|Sky Constant Century Inc. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|801|5|2025-12-29
OTC|SLCJY|SLC Agricola Sa Sponsored American Depository Receipt (Brazil)|OTCN OTC LINK NQB IDQS|OTCN|1009|2|2025-12-29
OTC|SLCJY|SLC Agricola Sa Sponsored American Depository Receipt (Brazil)|OTCX OTC LINK ECN ATS|OTCX|30|1|2025-12-29
OTC|SLDC|SOLIDUS COMMUNICATIONS INC Common Stock|OTCN OTC LINK NQB IDQS|OTCN|108740|2|2025-12-29
OTC|SLDC|SOLIDUS COMMUNICATIONS INC Common Stock|OTCX OTC LINK ECN ATS|OTCX|1260|1|2025-12-29
OTC|SLLDY|Sanlam Ltd Sponsored ADR (South Africa)|ARCA GLOBAL OTC|ARCA|1024|4|2025-12-29
OTC|SLMUF|SLAM CORP Unit|OTCX OTC LINK ECN ATS|OTCX|1400|6|2025-12-29
OTC|SLVDF|SILVER DOLLAR RES INC Common Shares|OTCN OTC LINK NQB IDQS|OTCN|3078|1|2025-12-29
OTC|SLVDF|SILVER DOLLAR RES INC Common Shares|OTCX OTC LINK ECN ATS|OTCX|83500|5|2025-12-29
OTC|SLVRF|Silver One Resources Inc. Ordinary Shares (Canada)|OTCN OTC LINK NQB IDQS|OTCN|14825|4|2025-12-29
OTC|SLVRF|Silver One Resources Inc. Ordinary Shares (Canada)|OTCX OTC LINK ECN ATS|OTCX|30500|3|2025-12-29
OTC|SLVTF|SILVER TIGER METALS INC Ordinary Shares|ARCA GLOBAL OTC|ARCA|63670|11|2025-12-29
OTC|SLVTF|SILVER TIGER METALS INC Ordinary Shares|OTCN OTC LINK NQB IDQS|OTCN|36000|4|2025-12-29
OTC|SLVTF|SILVER TIGER METALS INC Ordinary Shares|OTCX OTC LINK ECN ATS|OTCX|35300|32|2025-12-29
OTC|SLVYY|SOLVAY S A American Depositary Receipts - Unsponsored|ARCA GLOBAL OTC|ARCA|47|4|2025-12-29
OTC|SLVYY|SOLVAY S A American Depositary Receipts - Unsponsored|OTCN OTC LINK NQB IDQS|OTCN|237|4|2025-12-29
OTC|SMAGF|Soma Gold Corp Ordinary Shares|OTCN OTC LINK NQB IDQS|OTCN|12838|6|2025-12-29
OTC|SMAGF|Soma Gold Corp Ordinary Shares|OTCX OTC LINK ECN ATS|OTCX|661|1|2025-12-29
OTC|SMAL|SUMMIT BANCSHARES IN CALIF COM|ARCA GLOBAL OTC|ARCA|200|1|2025-12-29
OTC|SMAL|SUMMIT BANCSHARES IN CALIF COM|OTCX OTC LINK ECN ATS|OTCX|800|1|2025-12-29
OTC|SMCAY|SMC Corp Japan SPONSORED ADR (Japan)|ARCA GLOBAL OTC|ARCA|36050|179|2025-12-29
OTC|SMCAY|SMC Corp Japan SPONSORED ADR (Japan)|OTCN OTC LINK NQB IDQS|OTCN|27568|76|2025-12-29
OTC|SMCAY|SMC Corp Japan SPONSORED ADR (Japan)|OTCX OTC LINK ECN ATS|OTCX|25137|142|2025-12-29
OTC|SMDRF|SIERRA MADRE GOLD & SILVER LTD COM (Canada)|OTCN OTC LINK NQB IDQS|OTCN|11000|4|2025-12-29
OTC|SMDRF|SIERRA MADRE GOLD & SILVER LTD COM (Canada)|OTCX OTC LINK ECN ATS|OTCX|28200|16|2025-12-29
OTC|SMFL|SMART FOR LIFE INC Common Stock|OTCX OTC LINK ECN ATS|OTCX|920|2|2025-12-29
OTC|SMGZY|Smiths Group Plc Sponsored ADR (UK)|ARCA GLOBAL OTC|ARCA|3332|16|2025-12-29
OTC|SMGZY|Smiths Group Plc Sponsored ADR (UK)|OTCN OTC LINK NQB IDQS|OTCN|700|2|2025-12-29
OTC|SMGZY|Smiths Group Plc Sponsored ADR (UK)|OTCX OTC LINK ECN ATS|OTCX|259|5|2025-12-29
OTC|SMMNY|Siemens Healthineers AG American Depositary Receipts - Unsponsored (Germany)|ARCA GLOBAL OTC|ARCA|14285|68|2025-12-29
OTC|SMMNY|Siemens Healthineers AG American Depositary Receipts - Unsponsored (Germany)|OTCN OTC LINK NQB IDQS|OTCN|5957|36|2025-12-29
OTC|SMMNY|Siemens Healthineers AG American Depositary Receipts - Unsponsored (Germany)|OTCX OTC LINK ECN ATS|OTCX|14352|85|2025-12-29
OTC|SMMYY|Sumitomo Metal Mining Co Ltd Unsponsored ADR (Japan)|ARCA GLOBAL OTC|ARCA|53292|126|2025-12-29
OTC|SMMYY|Sumitomo Metal Mining Co Ltd Unsponsored ADR (Japan)|OTCN OTC LINK NQB IDQS|OTCN|12271|31|2025-12-29
OTC|SMMYY|Sumitomo Metal Mining Co Ltd Unsponsored ADR (Japan)|OTCX OTC LINK ECN ATS|OTCX|43458|141|2025-12-29
OTC|SMNEY|Siemens Energy AG American Depositary Receipts - Unsponsored (Germany)|ARCA GLOBAL OTC|ARCA|40278|409|2025-12-29
OTC|SMNEY|Siemens Energy AG American Depositary Receipts - Unsponsored (Germany)|OTCN OTC LINK NQB IDQS|OTCN|37512|348|2025-12-29
OTC|SMNEY|Siemens Energy AG American Depositary Receipts - Unsponsored (Germany)|OTCX OTC LINK ECN ATS|OTCX|71554|705|2025-12-29
OTC|SMNNY|SHIMANO INC  American Depositary Receipts - Unsponsored (Japan)|ARCA GLOBAL OTC|ARCA|35830|122|2025-12-29
OTC|SMNNY|SHIMANO INC  American Depositary Receipts - Unsponsored (Japan)|OTCN OTC LINK NQB IDQS|OTCN|27559|186|2025-12-29
OTC|SMNNY|SHIMANO INC  American Depositary Receipts - Unsponsored (Japan)|OTCX OTC LINK ECN ATS|OTCX|10632|60|2025-12-29
OTC|SMNRW|Semnur Pharmaceuticals, Inc. Warrant   09/22/2030|OTCN OTC LINK NQB IDQS|OTCN|304|1|2025-12-29
OTC|SMPNY|Sompo Holdings, Inc. American Depositary Receipts - Unsponsored|ARCA GLOBAL OTC|ARCA|7225|39|2025-12-29
OTC|SMPNY|Sompo Holdings, Inc. American Depositary Receipts - Unsponsored|OTCN OTC LINK NQB IDQS|OTCN|2683|21|2025-12-29
OTC|SMPNY|Sompo Holdings, Inc. American Depositary Receipts - Unsponsored|OTCX OTC LINK ECN ATS|OTCX|10661|48|2025-12-29
OTC|SMREF|SUN SUMMIT MINERALS CORP COM NEW (Canada)|OTCN OTC LINK NQB IDQS|OTCN|111257|7|2025-12-29
OTC|SMREF|SUN SUMMIT MINERALS CORP COM NEW (Canada)|OTCX OTC LINK ECN ATS|OTCX|11000|3|2025-12-29
OTC|SMSEY|Samsonite Group S.A. American Depositary Receipts - Unsponsored|ARCA GLOBAL OTC|ARCA|1798|9|2025-12-29
OTC|SMSEY|Samsonite Group S.A. American Depositary Receipts - Unsponsored|OTCX OTC LINK ECN ATS|OTCX|300|1|2025-12-29
OTC|SMSMY|Sims Ltd American Depositary Receipts - Sponsored|OTCX OTC LINK ECN ATS|OTCX|1139|6|2025-12-29
OTC|SMTOY|Sumitomo Electric Industries Ltd Unsponsored ADR|ARCA GLOBAL OTC|ARCA|49218|248|2025-12-29
OTC|SMTOY|Sumitomo Electric Industries Ltd Unsponsored ADR|OTCN OTC LINK NQB IDQS|OTCN|17016|117|2025-12-29
OTC|SMTOY|Sumitomo Electric Industries Ltd Unsponsored ADR|OTCX OTC LINK ECN ATS|OTCX|81334|439|2025-12-29
OTC|SNAX|STRYVE FOODS INC Common Stock|OTCX OTC LINK ECN ATS|OTCX|1000|1|2025-12-29
OTC|SNBH|Sentient Brands Holdings, Inc. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|21100|4|2025-12-29
OTC|SNCAF|ATKINSREALIS GROUP INC COM (Canada)|OTCN OTC LINK NQB IDQS|OTCN|608|3|2025-12-29
OTC|SNCAF|ATKINSREALIS GROUP INC COM (Canada)|OTCX OTC LINK ECN ATS|OTCX|200|2|2025-12-29
OTC|SNEJF|Sony Group Corp Ordinary Shares|OTCN OTC LINK NQB IDQS|OTCN|1417|5|2025-12-29
OTC|SNGCF|SANU GOLD CORP Common Shares|OTCX OTC LINK ECN ATS|OTCX|2500|2|2025-12-29
OTC|SNIPF|Snipp Interactive Inc Common Shares (Canada)|OTCN OTC LINK NQB IDQS|OTCN|98700|5|2025-12-29
OTC|SNLGF|SAN LORENZO GOLD CORP Common Shares|OTCN OTC LINK NQB IDQS|OTCN|1250|1|2025-12-29
OTC|SNMCY|Suncorp Group Ltd American Depositary Receipts - Sponsored|OTCN OTC LINK NQB IDQS|OTCN|340|4|2025-12-29
OTC|SNMCY|Suncorp Group Ltd American Depositary Receipts - Sponsored|OTCX OTC LINK ECN ATS|OTCX|400|11|2025-12-29
OTC|SNMRY|SNAM S P A ADR - Unsponsored (Italy)|ARCA GLOBAL OTC|ARCA|8998|35|2025-12-29
OTC|SNMRY|SNAM S P A ADR - Unsponsored (Italy)|OTCN OTC LINK NQB IDQS|OTCN|5816|28|2025-12-29
OTC|SNMRY|SNAM S P A ADR - Unsponsored (Italy)|OTCX OTC LINK ECN ATS|OTCX|5100|18|2025-12-29
OTC|SNMSF|SPIN MASTER CORP SUB VTG COM (Canada)|OTCN OTC LINK NQB IDQS|OTCN|7|1|2025-12-29
OTC|SNMSF|SPIN MASTER CORP SUB VTG COM (Canada)|OTCX OTC LINK ECN ATS|OTCX|200|2|2025-12-29
OTC|SNNC|Sibannac, Inc. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|15000|1|2025-12-29
OTC|SNNF|Seneca Bancorp, Inc. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|700|2|2025-12-29
OTC|SNPHY|Santen Pharmaceutical Co Unsponsored American Depository Shares (Japan)|ARCA GLOBAL OTC|ARCA|410|5|2025-12-29
OTC|SNPHY|Santen Pharmaceutical Co Unsponsored American Depository Shares (Japan)|OTCN OTC LINK NQB IDQS|OTCN|470|5|2025-12-29
OTC|SNPHY|Santen Pharmaceutical Co Unsponsored American Depository Shares (Japan)|OTCX OTC LINK ECN ATS|OTCX|110|2|2025-12-29
OTC|SNRY|Solar Energy Initiatives, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|1658104|6|2025-12-29
OTC|SNTL|Sentinel Holdings Ltd Common Stock|OTCN OTC LINK NQB IDQS|OTCN|90|1|2025-12-29
OTC|SNTL|Sentinel Holdings Ltd Common Stock|OTCX OTC LINK ECN ATS|OTCX|105|1|2025-12-29
OTC|SNTX|Suntex Enterprises, Inc. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|83900|5|2025-12-29
OTC|SNWGF|SNOWLINE GOLD CORP Common Shares|ARCA GLOBAL OTC|ARCA|6601|27|2025-12-29
OTC|SNWGF|SNOWLINE GOLD CORP Common Shares|OTCN OTC LINK NQB IDQS|OTCN|51722|133|2025-12-29
OTC|SNWGF|SNOWLINE GOLD CORP Common Shares|OTCX OTC LINK ECN ATS|OTCX|156403|527|2025-12-29
OTC|SNWR|Sanwire Corporation Common Stock|OTCN OTC LINK NQB IDQS|OTCN|280000|3|2025-12-29
OTC|SOAGY|Sartorius AG UNsponsored ADR (Germany)|ARCA GLOBAL OTC|ARCA|577|12|2025-12-29
OTC|SOAGY|Sartorius AG UNsponsored ADR (Germany)|OTCN OTC LINK NQB IDQS|OTCN|535|9|2025-12-29
OTC|SOAGY|Sartorius AG UNsponsored ADR (Germany)|OTCX OTC LINK ECN ATS|OTCX|200|2|2025-12-29
OTC|SOBKY|Softbank Corp American Depositary Shares - Unsponsored  (Japan)|ARCA GLOBAL OTC|ARCA|29595|116|2025-12-29
OTC|SOBKY|Softbank Corp American Depositary Shares - Unsponsored  (Japan)|OTCN OTC LINK NQB IDQS|OTCN|11255|31|2025-12-29
OTC|SOBKY|Softbank Corp American Depositary Shares - Unsponsored  (Japan)|OTCX OTC LINK ECN ATS|OTCX|21399|90|2025-12-29
OTC|SOBS|SOLVAY BK CORP SOLVAY NEW YORK CMT-CAP STK|OTCN OTC LINK NQB IDQS|OTCN|100|1|2025-12-29
OTC|SOBS|SOLVAY BK CORP SOLVAY NEW YORK CMT-CAP STK|OTCX OTC LINK ECN ATS|OTCX|100|1|2025-12-29
OTC|SOCGP|Southern California Gas Co 6% Series A Preferred Stock|OTCN OTC LINK NQB IDQS|OTCN|200|1|2025-12-29
OTC|SODI|Solitron Devices Inc Common Stock|ARCA GLOBAL OTC|ARCA|36|1|2025-12-29
OTC|SOLCF|Sol Global Invts Corp Ordinary Shares|OTCN OTC LINK NQB IDQS|OTCN|1250|2|2025-12-29
OTC|SOLCF|Sol Global Invts Corp Ordinary Shares|OTCX OTC LINK ECN ATS|OTCX|19000|2|2025-12-29
OTC|SOMC|Southern Michigan Bancorp Common Stock|ARCA GLOBAL OTC|ARCA|400|2|2025-12-29
OTC|SOMC|Southern Michigan Bancorp Common Stock|OTCN OTC LINK NQB IDQS|OTCN|1600|3|2025-12-29
OTC|SOME|Somerset Trust Holding Co Common Stock|OTCN OTC LINK NQB IDQS|OTCN|100|1|2025-12-29
OTC|SOMLY|SECOM CO LTD American Depositary Receipts - Unsponsored (Japan)|ARCA GLOBAL OTC|ARCA|13792|61|2025-12-29
OTC|SOMLY|SECOM CO LTD American Depositary Receipts - Unsponsored (Japan)|OTCN OTC LINK NQB IDQS|OTCN|8401|49|2025-12-29
OTC|SOMLY|SECOM CO LTD American Depositary Receipts - Unsponsored (Japan)|OTCX OTC LINK ECN ATS|OTCX|10315|65|2025-12-29
OTC|SOMMY|Sumitomo Chemical Co Ltd Unsponsored ADR (Japan)|ARCA GLOBAL OTC|ARCA|100|1|2025-12-29
OTC|SOMMY|Sumitomo Chemical Co Ltd Unsponsored ADR (Japan)|OTCN OTC LINK NQB IDQS|OTCN|1698|6|2025-12-29
OTC|SONDQ|Sonder Holdings Inc. Class A Common Stock|OTCN OTC LINK NQB IDQS|OTCN|1031443|169|2025-12-29
OTC|SONDQ|Sonder Holdings Inc. Class A Common Stock|OTCX OTC LINK ECN ATS|OTCX|2009491|377|2025-12-29
OTC|SONVY|Sonova Holding AG Unsponsored ADR (Switzerland)|ARCA GLOBAL OTC|ARCA|15007|104|2025-12-29
OTC|SONVY|Sonova Holding AG Unsponsored ADR (Switzerland)|OTCN OTC LINK NQB IDQS|OTCN|5841|45|2025-12-29
OTC|SONVY|Sonova Holding AG Unsponsored ADR (Switzerland)|OTCX OTC LINK ECN ATS|OTCX|14543|132|2025-12-29
OTC|SONWQ|SONDER HLDGS INC Warrant   01/18/2027|OTCX OTC LINK ECN ATS|OTCX|22300|2|2025-12-29
OTC|SOTGY|Sunny Optical Technology Group Co Ltd American Depositary Receipt (Unsponsored)(Cayman Islands)|OTCN OTC LINK NQB IDQS|OTCN|1|1|2025-12-29
OTC|SOUB|Southpoint Bancshares, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|201|2|2025-12-29
OTC|SOUB|Southpoint Bancshares, Inc. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|198|4|2025-12-29
OTC|SOUB|Southpoint Bancshares, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|55|2|2025-12-29
OTC|SOUHY|South32 Ltd American Depositary Receipts - Sponsored (Australia)|ARCA GLOBAL OTC|ARCA|26392|161|2025-12-29
OTC|SOUHY|South32 Ltd American Depositary Receipts - Sponsored (Australia)|OTCN OTC LINK NQB IDQS|OTCN|3957|17|2025-12-29
OTC|SOUHY|South32 Ltd American Depositary Receipts - Sponsored (Australia)|OTCX OTC LINK ECN ATS|OTCX|10138|56|2025-12-29
OTC|SPAIF|Sparc AI Inc. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|9500|3|2025-12-29
OTC|SPAIF|Sparc AI Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|3000|2|2025-12-29
OTC|SPAUF|Spanish Mountain Gold Ltd. Common Shares (Canada)|OTCN OTC LINK NQB IDQS|OTCN|39500|3|2025-12-29
OTC|SPCO|Stephan Company (The) Common Stock|OTCN OTC LINK NQB IDQS|OTCN|7000|2|2025-12-29
OTC|SPFX|Standard Premium Finance Holdings, Inc. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|255|2|2025-12-29
OTC|SPHCF|SPROTT PHYSICAL COPPER TR UNIT (Canada)|OTCN OTC LINK NQB IDQS|OTCN|2500|15|2025-12-29
