tierDescription|issueSymbolIdentifier|issueName|marketParticipantName|MPID|totalWeeklyShareQuantity|totalWeeklyTradeCount|lastUpdateDate
OTC|SLVYY|SOLVAY S A American Depositary Receipts - Unsponsored|OTCX OTC LINK ECN ATS|OTCX|600|1|2025-12-22
OTC|SMAGF|Soma Gold Corp Ordinary Shares|OTCN OTC LINK NQB IDQS|OTCN|1026|2|2025-12-22
OTC|SMAGF|Soma Gold Corp Ordinary Shares|OTCX OTC LINK ECN ATS|OTCX|2825|8|2025-12-22
OTC|SMAL|SUMMIT BANCSHARES IN CALIF COM|ARCA GLOBAL OTC|ARCA|400|2|2025-12-22
OTC|SMAL|SUMMIT BANCSHARES IN CALIF COM|OTCN OTC LINK NQB IDQS|OTCN|1752|14|2025-12-22
OTC|SMAL|SUMMIT BANCSHARES IN CALIF COM|OTCX OTC LINK ECN ATS|OTCX|1649|4|2025-12-22
OTC|SMCAY|SMC Corp Japan SPONSORED ADR (Japan)|ARCA GLOBAL OTC|ARCA|60516|331|2025-12-22
OTC|SMCAY|SMC Corp Japan SPONSORED ADR (Japan)|OTCN OTC LINK NQB IDQS|OTCN|56139|329|2025-12-22
OTC|SMCAY|SMC Corp Japan SPONSORED ADR (Japan)|OTCX OTC LINK ECN ATS|OTCX|54444|326|2025-12-22
OTC|SMDRF|SIERRA MADRE GOLD & SILVER LTD COM (Canada)|OTCN OTC LINK NQB IDQS|OTCN|22600|5|2025-12-22
OTC|SMDRF|SIERRA MADRE GOLD & SILVER LTD COM (Canada)|OTCX OTC LINK ECN ATS|OTCX|20900|4|2025-12-22
OTC|SMGZY|Smiths Group Plc Sponsored ADR (UK)|ARCA GLOBAL OTC|ARCA|5525|31|2025-12-22
OTC|SMGZY|Smiths Group Plc Sponsored ADR (UK)|OTCN OTC LINK NQB IDQS|OTCN|1491|8|2025-12-22
OTC|SMGZY|Smiths Group Plc Sponsored ADR (UK)|OTCX OTC LINK ECN ATS|OTCX|2299|20|2025-12-22
OTC|SMMNY|Siemens Healthineers AG American Depositary Receipts - Unsponsored (Germany)|ARCA GLOBAL OTC|ARCA|14907|86|2025-12-22
OTC|SMMNY|Siemens Healthineers AG American Depositary Receipts - Unsponsored (Germany)|OTCN OTC LINK NQB IDQS|OTCN|7641|56|2025-12-22
OTC|SMMNY|Siemens Healthineers AG American Depositary Receipts - Unsponsored (Germany)|OTCX OTC LINK ECN ATS|OTCX|17229|152|2025-12-22
OTC|SMMYY|Sumitomo Metal Mining Co Ltd Unsponsored ADR (Japan)|ARCA GLOBAL OTC|ARCA|44008|158|2025-12-22
OTC|SMMYY|Sumitomo Metal Mining Co Ltd Unsponsored ADR (Japan)|OTCN OTC LINK NQB IDQS|OTCN|5041|26|2025-12-22
OTC|SMMYY|Sumitomo Metal Mining Co Ltd Unsponsored ADR (Japan)|OTCX OTC LINK ECN ATS|OTCX|35902|174|2025-12-22
OTC|SMNEY|Siemens Energy AG American Depositary Receipts - Unsponsored (Germany)|ARCA GLOBAL OTC|ARCA|86994|790|2025-12-22
OTC|SMNEY|Siemens Energy AG American Depositary Receipts - Unsponsored (Germany)|OTCN OTC LINK NQB IDQS|OTCN|98343|690|2025-12-22
OTC|SMNEY|Siemens Energy AG American Depositary Receipts - Unsponsored (Germany)|OTCX OTC LINK ECN ATS|OTCX|289813|2548|2025-12-22
OTC|SMNNY|SHIMANO INC  American Depositary Receipts - Unsponsored (Japan)|ARCA GLOBAL OTC|ARCA|30956|138|2025-12-22
OTC|SMNNY|SHIMANO INC  American Depositary Receipts - Unsponsored (Japan)|OTCN OTC LINK NQB IDQS|OTCN|17533|70|2025-12-22
OTC|SMNNY|SHIMANO INC  American Depositary Receipts - Unsponsored (Japan)|OTCX OTC LINK ECN ATS|OTCX|14219|78|2025-12-22
OTC|SMOFF|SONORO GOLD CORP Ordinary Shares|OTCN OTC LINK NQB IDQS|OTCN|217000|7|2025-12-22
OTC|SMOFF|SONORO GOLD CORP Ordinary Shares|OTCX OTC LINK ECN ATS|OTCX|153000|8|2025-12-22
OTC|SMPNY|Sompo Holdings, Inc. American Depositary Receipts - Unsponsored|ARCA GLOBAL OTC|ARCA|24363|146|2025-12-22
OTC|SMPNY|Sompo Holdings, Inc. American Depositary Receipts - Unsponsored|OTCN OTC LINK NQB IDQS|OTCN|19055|90|2025-12-22
OTC|SMPNY|Sompo Holdings, Inc. American Depositary Receipts - Unsponsored|OTCX OTC LINK ECN ATS|OTCX|18347|118|2025-12-22
OTC|SMREF|SUN SUMMIT MINERALS CORP COM NEW (Canada)|OTCN OTC LINK NQB IDQS|OTCN|5000|2|2025-12-22
OTC|SMSEY|Samsonite Group S.A. American Depositary Receipts - Unsponsored|ARCA GLOBAL OTC|ARCA|25161|79|2025-12-22
OTC|SMSEY|Samsonite Group S.A. American Depositary Receipts - Unsponsored|OTCN OTC LINK NQB IDQS|OTCN|5000|26|2025-12-22
OTC|SMSEY|Samsonite Group S.A. American Depositary Receipts - Unsponsored|OTCX OTC LINK ECN ATS|OTCX|600|3|2025-12-22
OTC|SMSMY|Sims Ltd American Depositary Receipts - Sponsored|ARCA GLOBAL OTC|ARCA|39|1|2025-12-22
OTC|SMTOY|Sumitomo Electric Industries Ltd Unsponsored ADR|ARCA GLOBAL OTC|ARCA|26365|183|2025-12-22
OTC|SMTOY|Sumitomo Electric Industries Ltd Unsponsored ADR|OTCN OTC LINK NQB IDQS|OTCN|8561|64|2025-12-22
OTC|SMTOY|Sumitomo Electric Industries Ltd Unsponsored ADR|OTCX OTC LINK ECN ATS|OTCX|32595|253|2025-12-22
OTC|SNANF|Sona Nanotech Inc Common Shares|OTCN OTC LINK NQB IDQS|OTCN|108|1|2025-12-22
OTC|SNAX|STRYVE FOODS INC Common Stock|OTCX OTC LINK ECN ATS|OTCX|23|1|2025-12-22
OTC|SNCAF|ATKINSREALIS GROUP INC COM (Canada)|ARCA GLOBAL OTC|ARCA|3|1|2025-12-22
OTC|SNCAF|ATKINSREALIS GROUP INC COM (Canada)|OTCN OTC LINK NQB IDQS|OTCN|680|6|2025-12-22
OTC|SNCAF|ATKINSREALIS GROUP INC COM (Canada)|OTCX OTC LINK ECN ATS|OTCX|400|4|2025-12-22
OTC|SNLAY|Sino Land Company Ltd Sponsored ADR|ARCA GLOBAL OTC|ARCA|94|2|2025-12-22
OTC|SNLAY|Sino Land Company Ltd Sponsored ADR|OTCX OTC LINK ECN ATS|OTCX|87|1|2025-12-22
OTC|SNLGF|SAN LORENZO GOLD CORP Common Shares|OTCN OTC LINK NQB IDQS|OTCN|5000|1|2025-12-22
OTC|SNLGF|SAN LORENZO GOLD CORP Common Shares|OTCX OTC LINK ECN ATS|OTCX|150|1|2025-12-22
OTC|SNMCY|Suncorp Group Ltd American Depositary Receipts - Sponsored|ARCA GLOBAL OTC|ARCA|1410|7|2025-12-22
OTC|SNMCY|Suncorp Group Ltd American Depositary Receipts - Sponsored|OTCN OTC LINK NQB IDQS|OTCN|27|1|2025-12-22
OTC|SNMCY|Suncorp Group Ltd American Depositary Receipts - Sponsored|OTCX OTC LINK ECN ATS|OTCX|54|1|2025-12-22
OTC|SNMRY|SNAM S P A ADR - Unsponsored (Italy)|ARCA GLOBAL OTC|ARCA|1774|10|2025-12-22
OTC|SNMRY|SNAM S P A ADR - Unsponsored (Italy)|OTCN OTC LINK NQB IDQS|OTCN|626|5|2025-12-22
OTC|SNMRY|SNAM S P A ADR - Unsponsored (Italy)|OTCX OTC LINK ECN ATS|OTCX|985|9|2025-12-22
OTC|SNMSF|SPIN MASTER CORP SUB VTG COM (Canada)|OTCN OTC LINK NQB IDQS|OTCN|200|2|2025-12-22
OTC|SNMSF|SPIN MASTER CORP SUB VTG COM (Canada)|OTCX OTC LINK ECN ATS|OTCX|1100|7|2025-12-22
OTC|SNNAF|SIENNA RESOURCES INC Ordinary Shares|OTCN OTC LINK NQB IDQS|OTCN|3000|1|2025-12-22
OTC|SNNC|Sibannac, Inc. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|60|1|2025-12-22
OTC|SNNF|Seneca Bancorp, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|700|1|2025-12-22
OTC|SNNF|Seneca Bancorp, Inc. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|12800|100|2025-12-22
OTC|SNPHY|Santen Pharmaceutical Co Unsponsored American Depository Shares (Japan)|ARCA GLOBAL OTC|ARCA|2368|20|2025-12-22
OTC|SNPHY|Santen Pharmaceutical Co Unsponsored American Depository Shares (Japan)|OTCN OTC LINK NQB IDQS|OTCN|4791|37|2025-12-22
OTC|SNPHY|Santen Pharmaceutical Co Unsponsored American Depository Shares (Japan)|OTCX OTC LINK ECN ATS|OTCX|903|5|2025-12-22
OTC|SNRG|Susglobal Energy Corp Common Stock|OTCN OTC LINK NQB IDQS|OTCN|6060|3|2025-12-22
OTC|SNRY|Solar Energy Initiatives, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|11074995|17|2025-12-22
OTC|SNTX|Suntex Enterprises, Inc. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|221417|8|2025-12-22
OTC|SNWGF|SNOWLINE GOLD CORP Common Shares|ARCA GLOBAL OTC|ARCA|37861|111|2025-12-22
OTC|SNWGF|SNOWLINE GOLD CORP Common Shares|OTCN OTC LINK NQB IDQS|OTCN|50218|139|2025-12-22
OTC|SNWGF|SNOWLINE GOLD CORP Common Shares|OTCX OTC LINK ECN ATS|OTCX|119098|404|2025-12-22
OTC|SNWR|Sanwire Corporation Common Stock|OTCN OTC LINK NQB IDQS|OTCN|1500000|4|2025-12-22
OTC|SOAGY|Sartorius AG UNsponsored ADR (Germany)|ARCA GLOBAL OTC|ARCA|703|10|2025-12-22
OTC|SOAGY|Sartorius AG UNsponsored ADR (Germany)|OTCN OTC LINK NQB IDQS|OTCN|311|5|2025-12-22
OTC|SOAGY|Sartorius AG UNsponsored ADR (Germany)|OTCX OTC LINK ECN ATS|OTCX|500|5|2025-12-22
OTC|SOBKY|Softbank Corp American Depositary Shares - Unsponsored  (Japan)|ARCA GLOBAL OTC|ARCA|36356|158|2025-12-22
OTC|SOBKY|Softbank Corp American Depositary Shares - Unsponsored  (Japan)|OTCN OTC LINK NQB IDQS|OTCN|22665|84|2025-12-22
OTC|SOBKY|Softbank Corp American Depositary Shares - Unsponsored  (Japan)|OTCX OTC LINK ECN ATS|OTCX|20542|125|2025-12-22
OTC|SOBS|SOLVAY BK CORP SOLVAY NEW YORK CMT-CAP STK|OTCN OTC LINK NQB IDQS|OTCN|100|1|2025-12-22
OTC|SOCGP|Southern California Gas Co 6% Series A Preferred Stock|OTCN OTC LINK NQB IDQS|OTCN|600|3|2025-12-22
OTC|SODE|Social Detention, Inc. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|132000|12|2025-12-22
OTC|SOLCF|Sol Global Invts Corp Ordinary Shares|OTCN OTC LINK NQB IDQS|OTCN|331300|13|2025-12-22
OTC|SOLCF|Sol Global Invts Corp Ordinary Shares|OTCX OTC LINK ECN ATS|OTCX|35000|12|2025-12-22
OTC|SOMC|Southern Michigan Bancorp Common Stock|OTCN OTC LINK NQB IDQS|OTCN|680|5|2025-12-22
OTC|SOMLY|SECOM CO LTD American Depositary Receipts - Unsponsored (Japan)|ARCA GLOBAL OTC|ARCA|39880|155|2025-12-22
OTC|SOMLY|SECOM CO LTD American Depositary Receipts - Unsponsored (Japan)|OTCN OTC LINK NQB IDQS|OTCN|16988|60|2025-12-22
OTC|SOMLY|SECOM CO LTD American Depositary Receipts - Unsponsored (Japan)|OTCX OTC LINK ECN ATS|OTCX|8744|43|2025-12-22
OTC|SOMMY|Sumitomo Chemical Co Ltd Unsponsored ADR (Japan)|OTCN OTC LINK NQB IDQS|OTCN|3403|14|2025-12-22
OTC|SOMMY|Sumitomo Chemical Co Ltd Unsponsored ADR (Japan)|OTCX OTC LINK ECN ATS|OTCX|2606|11|2025-12-22
OTC|SONVY|Sonova Holding AG Unsponsored ADR (Switzerland)|ARCA GLOBAL OTC|ARCA|29325|284|2025-12-22
OTC|SONVY|Sonova Holding AG Unsponsored ADR (Switzerland)|OTCN OTC LINK NQB IDQS|OTCN|10037|80|2025-12-22
OTC|SONVY|Sonova Holding AG Unsponsored ADR (Switzerland)|OTCX OTC LINK ECN ATS|OTCX|40489|407|2025-12-22
OTC|SOTGY|Sunny Optical Technology Group Co Ltd American Depositary Receipt (Unsponsored)(Cayman Islands)|ARCA GLOBAL OTC|ARCA|735|13|2025-12-22
OTC|SOTGY|Sunny Optical Technology Group Co Ltd American Depositary Receipt (Unsponsored)(Cayman Islands)|OTCN OTC LINK NQB IDQS|OTCN|182|7|2025-12-22
OTC|SOTGY|Sunny Optical Technology Group Co Ltd American Depositary Receipt (Unsponsored)(Cayman Islands)|OTCX OTC LINK ECN ATS|OTCX|402|9|2025-12-22
OTC|SOUB|Southpoint Bancshares, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|100|1|2025-12-22
OTC|SOUB|Southpoint Bancshares, Inc. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|220|7|2025-12-22
OTC|SOUB|Southpoint Bancshares, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|3001|4|2025-12-22
OTC|SOUHY|South32 Ltd American Depositary Receipts - Sponsored (Australia)|ARCA GLOBAL OTC|ARCA|39441|154|2025-12-22
OTC|SOUHY|South32 Ltd American Depositary Receipts - Sponsored (Australia)|OTCN OTC LINK NQB IDQS|OTCN|10970|51|2025-12-22
OTC|SOUHY|South32 Ltd American Depositary Receipts - Sponsored (Australia)|OTCX OTC LINK ECN ATS|OTCX|19807|115|2025-12-22
OTC|SOUTF|Southern Energy Corp Common Shares|OTCN OTC LINK NQB IDQS|OTCN|32472|5|2025-12-22
OTC|SPAIF|Sparc AI Inc. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|14918|13|2025-12-22
OTC|SPAIF|Sparc AI Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|1500|2|2025-12-22
OTC|SPHCF|SPROTT PHYSICAL COPPER TR UNIT (Canada)|OTCN OTC LINK NQB IDQS|OTCN|2360|9|2025-12-22
OTC|SPHCF|SPROTT PHYSICAL COPPER TR UNIT (Canada)|OTCX OTC LINK ECN ATS|OTCX|211|2|2025-12-22
OTC|SPKKY|SPARK NEW ZEALAND LTD ADR - Sponsored (New Zealand)|ARCA GLOBAL OTC|ARCA|4852|28|2025-12-22
OTC|SPKKY|SPARK NEW ZEALAND LTD ADR - Sponsored (New Zealand)|OTCN OTC LINK NQB IDQS|OTCN|13182|30|2025-12-22
OTC|SPKKY|SPARK NEW ZEALAND LTD ADR - Sponsored (New Zealand)|OTCX OTC LINK ECN ATS|OTCX|3152|21|2025-12-22
OTC|SPLP|Steel Partners Holdings L.P. Common Units, no par value|OTCN OTC LINK NQB IDQS|OTCN|3384|10|2025-12-22
OTC|SPLPP|Steel Partners Holdings L.P. 6.0% Series A Preferred Units, no par value|OTCN OTC LINK NQB IDQS|OTCN|700|2|2025-12-22
OTC|SPMEF|SOUTH PAC METALS CORP COM (Canada)|OTCX OTC LINK ECN ATS|OTCX|2900|1|2025-12-22
OTC|SPMNS|RSE ARCHIVE LLC MEMBERSHIP INT SER #SUPERMAN6 Shares of Beneficial Interest|PPEX NORTH CAPITAL PRIVATE SECURITIES CORPORATION|PPEX|20|2|2025-12-22
OTC|SPND|Spindletop Oil & Gas Co Common Stock|OTCN OTC LINK NQB IDQS|OTCN|1200|3|2025-12-22
OTC|SPND|Spindletop Oil & Gas Co Common Stock|OTCX OTC LINK ECN ATS|OTCX|905|11|2025-12-22
OTC|SPOFF|EARTHLABS INC Common Shares|OTCN OTC LINK NQB IDQS|OTCN|75338|10|2025-12-22
OTC|SPOM|SPO Global Inc. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|5323996|17|2025-12-22
OTC|SPTY|SPECIFICITY INC COM|OTCN OTC LINK NQB IDQS|OTCN|3624|2|2025-12-22
OTC|SPXCY|Singapore Exchange Ltd Unsponsored ADR (Singapore)|ARCA GLOBAL OTC|ARCA|3862|49|2025-12-22
OTC|SPXCY|Singapore Exchange Ltd Unsponsored ADR (Singapore)|OTCN OTC LINK NQB IDQS|OTCN|4347|43|2025-12-22
OTC|SPXCY|Singapore Exchange Ltd Unsponsored ADR (Singapore)|OTCX OTC LINK ECN ATS|OTCX|3161|36|2025-12-22
OTC|SPXSY|Spirax Group plc American Depositary Receipts - Unsponsored|OTCN OTC LINK NQB IDQS|OTCN|3118|13|2025-12-22
OTC|SPXSY|Spirax Group plc American Depositary Receipts - Unsponsored|OTCX OTC LINK ECN ATS|OTCX|2186|17|2025-12-22
OTC|SQNNY|Square Enix Hldgs Co Ltd American Depositary Receipts - Unsponsored Repstg Com Stk (Japan)|ARCA GLOBAL OTC|ARCA|590|2|2025-12-22
OTC|SQNNY|Square Enix Hldgs Co Ltd American Depositary Receipts - Unsponsored Repstg Com Stk (Japan)|OTCN OTC LINK NQB IDQS|OTCN|3000|6|2025-12-22
OTC|SQNNY|Square Enix Hldgs Co Ltd American Depositary Receipts - Unsponsored Repstg Com Stk (Japan)|OTCX OTC LINK ECN ATS|OTCX|90|1|2025-12-22
OTC|SQZB|SQZ BIOTECHNOLOGIES CO Common Stock|OTCX OTC LINK ECN ATS|OTCX|1322|4|2025-12-22
OTC|SRAFF|Sandfire Resources America Inc Common Shares|OTCX OTC LINK ECN ATS|OTCX|1|1|2025-12-22
OTC|SRANF|SRANAN GOLD CORP COM (Canada)|OTCN OTC LINK NQB IDQS|OTCN|500|1|2025-12-22
OTC|SRAX|SRAX INC Common Stock|OTCX OTC LINK ECN ATS|OTCX|1300|1|2025-12-22
OTC|SRCO|Sparta Commercial Services, Inc. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|28175|5|2025-12-22
OTC|SRCO|Sparta Commercial Services, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|35599|5|2025-12-22
OTC|SRCRF|SCORPIO GOLD CORP NEW COM PAR (Canada)|OTCN OTC LINK NQB IDQS|OTCN|43692|16|2025-12-22
OTC|SRCRF|SCORPIO GOLD CORP NEW COM PAR (Canada)|OTCX OTC LINK ECN ATS|OTCX|23677|5|2025-12-22
OTC|SRGHY|Shoprite Holdings Ltd Ord SPONSORED ADR|ARCA GLOBAL OTC|ARCA|746|3|2025-12-22
OTC|SRGHY|Shoprite Holdings Ltd Ord SPONSORED ADR|OTCN OTC LINK NQB IDQS|OTCN|220|5|2025-12-22
OTC|SRGHY|Shoprite Holdings Ltd Ord SPONSORED ADR|OTCX OTC LINK ECN ATS|OTCX|65|2|2025-12-22
OTC|SRGXF|Surge Copper Corp Ordinary Shares|OTCN OTC LINK NQB IDQS|OTCN|70250|4|2025-12-22
OTC|SRGXF|Surge Copper Corp Ordinary Shares|OTCX OTC LINK ECN ATS|OTCX|4200|1|2025-12-22
OTC|SRMX|Saddle Ranch Media, Inc. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|10189600|24|2025-12-22
OTC|SRNE|SORRENTO THERAPEUTICS INC Common Stock|OTCX OTC LINK ECN ATS|OTCX|111111|3|2025-12-22
OTC|SRNN|Southern Banc Company, Inc. (The) Common Stock|OTCN OTC LINK NQB IDQS|OTCN|600|2|2025-12-22
OTC|SRNN|Southern Banc Company, Inc. (The) Common Stock|OTCX OTC LINK ECN ATS|OTCX|1200|9|2025-12-22
OTC|SROYF|Sailfish Royalty Corp Common Stock|OTCN OTC LINK NQB IDQS|OTCN|4600|17|2025-12-22
OTC|SRRE|Sunrise Real Estate Group, Inc. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|5690|1|2025-12-22
OTC|SRRTF|SLATE GROCERY REIT Unit|OTCN OTC LINK NQB IDQS|OTCN|9640|27|2025-12-22
OTC|SRRTF|SLATE GROCERY REIT Unit|OTCX OTC LINK ECN ATS|OTCX|5200|15|2025-12-22
OTC|SRTTY|Zozo Inc American Depositary Receipts - Unsponsored|ARCA GLOBAL OTC|ARCA|45|1|2025-12-22
OTC|SRTTY|Zozo Inc American Depositary Receipts - Unsponsored|OTCN OTC LINK NQB IDQS|OTCN|80|2|2025-12-22
OTC|SRUUF|SPROTT PHYSICAL URANIUM TR UNIT (Canada)|ARCA GLOBAL OTC|ARCA|118207|500|2025-12-22
OTC|SRUUF|SPROTT PHYSICAL URANIUM TR UNIT (Canada)|OTCN OTC LINK NQB IDQS|OTCN|99393|372|2025-12-22
OTC|SRUUF|SPROTT PHYSICAL URANIUM TR UNIT (Canada)|OTCX OTC LINK ECN ATS|OTCX|207063|948|2025-12-22
OTC|SSDOY|Shiseido Co Ltd Ord American Depositary Shares|ARCA GLOBAL OTC|ARCA|10076|46|2025-12-22
OTC|SSDOY|Shiseido Co Ltd Ord American Depositary Shares|OTCN OTC LINK NQB IDQS|OTCN|7905|46|2025-12-22
OTC|SSDOY|Shiseido Co Ltd Ord American Depositary Shares|OTCX OTC LINK ECN ATS|OTCX|11720|76|2025-12-22
OTC|SSEBD|Silver Spruce Resources Inc Common Shares|OTCX OTC LINK ECN ATS|OTCX|3333|1|2025-12-22
OTC|SSEZY|SSE Plc Sponsored ADR (United Kingdom)|ARCA GLOBAL OTC|ARCA|78724|338|2025-12-22
OTC|SSEZY|SSE Plc Sponsored ADR (United Kingdom)|OTCN OTC LINK NQB IDQS|OTCN|21653|152|2025-12-22
OTC|SSEZY|SSE Plc Sponsored ADR (United Kingdom)|OTCX OTC LINK ECN ATS|OTCX|18981|136|2025-12-22
OTC|SSGC|SafeSpace Global Corporation Common Stock|OTCN OTC LINK NQB IDQS|OTCN|13093|7|2025-12-22
OTC|SSLZY|Santos, Ltd. American Depositary Receipts - Sponsored|ARCA GLOBAL OTC|ARCA|15536|49|2025-12-22
OTC|SSLZY|Santos, Ltd. American Depositary Receipts - Sponsored|OTCN OTC LINK NQB IDQS|OTCN|17318|28|2025-12-22
OTC|SSLZY|Santos, Ltd. American Depositary Receipts - Sponsored|OTCX OTC LINK ECN ATS|OTCX|15168|52|2025-12-22
OTC|SSMXY|Sysmex Corporation Unsponsored ADR (Japan)|ARCA GLOBAL OTC|ARCA|90868|269|2025-12-22
OTC|SSMXY|Sysmex Corporation Unsponsored ADR (Japan)|OTCN OTC LINK NQB IDQS|OTCN|140979|594|2025-12-22
OTC|SSMXY|Sysmex Corporation Unsponsored ADR (Japan)|OTCX OTC LINK ECN ATS|OTCX|137740|753|2025-12-22
OTC|SSOK|Sunstock Inc  Common Stock|OTCX OTC LINK ECN ATS|OTCX|58|2|2025-12-22
OTC|SSREY|Swiss Re Ltd Sponsored ADR (Switzerland)|ARCA GLOBAL OTC|ARCA|8354|47|2025-12-22
OTC|SSREY|Swiss Re Ltd Sponsored ADR (Switzerland)|OTCN OTC LINK NQB IDQS|OTCN|2182|20|2025-12-22
OTC|SSREY|Swiss Re Ltd Sponsored ADR (Switzerland)|OTCX OTC LINK ECN ATS|OTCX|14141|113|2025-12-22
OTC|SSUMY|Sumitomo Corp American Depositary Shares|ARCA GLOBAL OTC|ARCA|15331|236|2025-12-22
OTC|SSUMY|Sumitomo Corp American Depositary Shares|OTCN OTC LINK NQB IDQS|OTCN|3877|38|2025-12-22
OTC|SSUMY|Sumitomo Corp American Depositary Shares|OTCX OTC LINK ECN ATS|OTCX|15633|213|2025-12-22
OTC|SSVFF|Southern Silver Exploration Corp Ordinary Shares (Canada)|OTCN OTC LINK NQB IDQS|OTCN|16647|10|2025-12-22
OTC|SSVFF|Southern Silver Exploration Corp Ordinary Shares (Canada)|OTCX OTC LINK ECN ATS|OTCX|51800|7|2025-12-22
OTC|SSYRF|SASSY GOLD CORP COM NEW (Canada)|OTCN OTC LINK NQB IDQS|OTCN|100|1|2025-12-22
OTC|STBFY|Suntory Beverage & Food Ltd American Depositary Shares (Unsponsored)(Japan)|ARCA GLOBAL OTC|ARCA|13175|83|2025-12-22
OTC|STBFY|Suntory Beverage & Food Ltd American Depositary Shares (Unsponsored)(Japan)|OTCN OTC LINK NQB IDQS|OTCN|2010|15|2025-12-22
OTC|STBFY|Suntory Beverage & Food Ltd American Depositary Shares (Unsponsored)(Japan)|OTCX OTC LINK ECN ATS|OTCX|5618|41|2025-12-22
OTC|STBI|STURGIS BANCORP INC COM|OTCN OTC LINK NQB IDQS|OTCN|200|2|2025-12-22
OTC|STBI|STURGIS BANCORP INC COM|OTCX OTC LINK ECN ATS|OTCX|100|1|2025-12-22
OTC|STBK|STUDIO FINL HLDGS INC Common Stock|OTCN OTC LINK NQB IDQS|OTCN|2758|6|2025-12-22
OTC|STCB|Starco Brands, Inc. Class A Common Stock|OTCN OTC LINK NQB IDQS|OTCN|150000|6|2025-12-22
OTC|STCK|GRAYSCALE STACKS TR STX Common Stock|OTCN OTC LINK NQB IDQS|OTCN|3832|15|2025-12-22
OTC|STCK|GRAYSCALE STACKS TR STX Common Stock|OTCX OTC LINK ECN ATS|OTCX|2800|20|2025-12-22
OTC|STCUF|Star Copper Corp. Common Shares|ARCA GLOBAL OTC|ARCA|5600|5|2025-12-22
OTC|STCUF|Star Copper Corp. Common Shares|OTCN OTC LINK NQB IDQS|OTCN|17518|16|2025-12-22
OTC|STCUF|Star Copper Corp. Common Shares|OTCX OTC LINK ECN ATS|OTCX|100|1|2025-12-22
OTC|STEK|STEMTECH CORP Common Stock|OTCN OTC LINK NQB IDQS|OTCN|3322102|31|2025-12-22
OTC|STEV|Stevia Corp. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|1538030|4|2025-12-22
OTC|STHRF|STRATHCONA RES LTD NEW COM (Canada)|ARCA GLOBAL OTC|ARCA|105|2|2025-12-22
OTC|STHRF|STRATHCONA RES LTD NEW COM (Canada)|OTCN OTC LINK NQB IDQS|OTCN|1256|7|2025-12-22
OTC|STHRF|STRATHCONA RES LTD NEW COM (Canada)|OTCX OTC LINK ECN ATS|OTCX|1400|14|2025-12-22
OTC|STKXF|STRIKEPOINT GOLD INC COM NO PAR (Canada)|OTCN OTC LINK NQB IDQS|OTCN|2100|1|2025-12-22
OTC|STLE|Steele Bancorp, Inc. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|1000|2|2025-12-22
OTC|STLJF|STELLA JONES INC COM (Canada)|OTCN OTC LINK NQB IDQS|OTCN|541|4|2025-12-22
OTC|STLNF|STALLION URANIUM CORP COM NEW (Canada)|OTCN OTC LINK NQB IDQS|OTCN|17915|6|2025-12-22
OTC|STLNF|STALLION URANIUM CORP COM NEW (Canada)|OTCX OTC LINK ECN ATS|OTCX|6400|4|2025-12-22
OTC|STLRF|STLLR GOLD INC COM (Canada)|OTCN OTC LINK NQB IDQS|OTCN|3017|3|2025-12-22
OTC|STLRF|STLLR GOLD INC COM (Canada)|OTCX OTC LINK ECN ATS|OTCX|680|1|2025-12-22
OTC|STLXF|Stellar AfricaGold Inc. Ordinary Shares|OTCN OTC LINK NQB IDQS|OTCN|11|1|2025-12-22
OTC|STOCF|Stock Trend Capital Inc Common Shares|OTCN OTC LINK NQB IDQS|OTCN|10000|1|2025-12-22
OTC|STPGF|Steppe Gold Limited Common Shares|OTCN OTC LINK NQB IDQS|OTCN|106998|126|2025-12-22
OTC|STPGF|Steppe Gold Limited Common Shares|OTCX OTC LINK ECN ATS|OTCX|47319|45|2025-12-22
OTC|STRNY|Severn Trent Plc Sponsored ADR (UK)|ARCA GLOBAL OTC|ARCA|4120|42|2025-12-22
OTC|STRNY|Severn Trent Plc Sponsored ADR (UK)|OTCN OTC LINK NQB IDQS|OTCN|3301|31|2025-12-22
OTC|STRNY|Severn Trent Plc Sponsored ADR (UK)|OTCX OTC LINK ECN ATS|OTCX|4910|39|2025-12-22
